volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
njp.32101067628436,rev,known,1856,1813,m,uk,34606,0.0295147379747,"Aytoun, William Edmondstoune,",Bothwell,WR,reviewed,1
wu.89098029051,not,obscure,1886,1839,f,us,24996,0.000128471875545,"Henry, S. M. I.",The marble cross,,random,0
loc.ark+=13960=t0wq0dz13,not,obscure,1872,0,m,us,16251,0.000185823270645,"Armstrong, J. A.",Harvest,,random,0
uc2.ark+=13960=t8gf0nw9p,rev,obscure,1871,1837,m,uk,61986,0.0986973473888,"McHenry, George.",Time and eternity,ATL,reviewed,1
njp.32101051387882,not,obscure,1856,0,,uk,9161,0.00886175448357,"Charlesworth, E. G.",Poems,,random,0
uc2.ark+=13960=t7pn9f10q,rev,known,1874,1803,m,uk,42215,0.984723125686,"Lytton, Edward Robert Bulwer Lytton,",Fables in song,FR,reviewed,1
uc2.ark+=13960=t1hh6hq8n,not,obscure,1825,1799,m,uk,34237,0.297007628613,"Hervey, Thomas Kibble,",The poetical sketch-book,,random,0
hardywessexpoems1898,addedbecausecanon,known,1898,1840,m,uk,15001,0.160614024188,"Hardy, Thomas",Wessex Poems,,"Norton, added",0
njp.32101025285659,rev,known,1862,1819,m,uk,40898,0.980635170514,"Clough, Arthur Hugh,",Poems,BM,reviewed,1
uc1.b4101575,rev,known,1915,1885,m,us,14720,0.998931462658,"Percy, William Alexander,",Sappho in Levkas,PMV,reviewed,1
dul1.ark+=13960=t75t4h116,rev,known,1867,1822,m,uk,30155,0.998856886236,"Arnold, Matthew,",New poems,FR,"Norton, in-set",1
njp.32101068176328,rev,known,1868,1820,f,us,19728,0.97571306546,"Cary, Alice,",A lover's diary,ATL,reviewed,1
uc1.b182449,rev,known,1877,1840,m,uk,20454,0.999477450811,"Dobson, Austin,","Proverbs in porcelain, and other verses",COR,reviewed,1
uc2.ark+=13960=t9w08xj0q,rev,known,1884,1861,f,us,10314,0.62111039591,"Guiney, Louise Imogen,",Songs at the start,ATL,reviewed,1
njp.32101073982710,rev,known,1853,1806,f,uk,78657,0.96864916585,"Browning, Elizabeth Barrett,",Poems,WR,"Norton, in-set",1
uc2.ark+=13960=t1bk19943,not,obscure,1840,0,m,uk,31206,3.45932337468e-06,"Landreth, Peter.",The poet: The infidel,,random,0
uc1.b273058,not,obscure,1878,1825,m,us,30109,0.00102156132782,"Poston, Charles D.",Apache-land,,random,0
uc2.ark+=13960=t5fb55w84,rev,known,1878,1837,m,uk,28770,0.999999093584,"Swinburne, Algernon Charles,","Poems and ballads, second series",FR,"Norton, in-set",1
uc1.b4107944,rev,known,1896,1830,f,uk,57084,0.989445641286,"Rossetti, Christina Georgina,",New poems by Christina Rossetti,BM,"Norton, in-set",1
loc.ark+=13960=t13n30w9p,not,obscure,1917,1888,f,us,9111,0.00214467632252,"Andrews, Edith Fargo.",Vagrant visions,,random,0
mdp.39015004731116,rev,known,1869,1812,m,uk,77598,0.998171022014,"Browning, Robert,",The ring and the book,FR,"Norton, in-set",1
uc2.ark+=13960=t8x926w5s,not,obscure,1872,1828,m,uk,21489,0.988250227951,"Sawyer, William Kingston,",The legend of Phyllis,,random,0
njp.32101068138765,rev,known,1844,1806,f,uk,37594,0.999351186098,"Browning, Elizabeth Barrett,",A drama of exile,WR,"Norton, in-set",1
loc.ark+=13960=t3320dh5b,not,obscure,1867,0,,,8828,0.404393946134,"[D'Arusmont, William E. Guthrie] [from old catalog]",The betrothed,,random,0
loc.ark+=13960=t3cz3pj65,not,obscure,1873,1820,m,us,6179,0.0131871650054,"Case, Leonard,",Treasure trove;,,random,0
uva.x030800890,rev,known,1843,1798,m,uk,20470,0.347085420639,"Moir, D. M.",Domestic verses,BM,reviewed,1
loc.ark+=13960=t4zg76m6h,rev,known,1901,1869,m,us,17507,0.0122548984539,"Moody, William Vaughn,",Poems,ATL,reviewed,1
njp.32101067172872,rev,known,1914,1886,m,uk,13705,0.996452071682,"Sassoon, Siegfried,",The old huntsman,PMV,"Norton, in-set",1
loc.ark+=13960=t10p1hx6j,rev,known,1916,1878,m,us,5755,0.999944221158,"Arensberg, Walter,",Idols,PMV,reviewed,1
