volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
uc2.ark+=13960=t40r9pj9p,not,obscure,1867,0,f,uk,65657,7.84230016034e-05,"Sawers, Eliza.",Under a cloud,,random,0
uva.x030758864,rev,known,1892,1858,m,us,15012,0.856646500717,"Lüders, Charles Henry,",The dead nymph,ATL,reviewed,1
uc1.b166335,rev,known,1847,1775,m,uk,52107,0.999809173208,"Landor, Walter Savage,",The Hellenics of Walter Savage Landor,ER,reviewed,1
uc2.ark+=13960=t8bg2n21x,rev,known,1889,1861,f,uk,7864,0.929362862142,"Levy, Amy,",A London plane-tree,BM,reviewed,1
njp.32101067646750,rev,known,1864,1835,f,us,16221,0.0752381473097,"Hooper, Lucy Hamilton,",Poems;,ATL,reviewed,1
wu.89098029051,not,obscure,1886,1839,f,us,24996,0.00173547058444,"Henry, S. M. I.",The marble cross,,random,0
nyp.33433004008284,not,obscure,1856,1812,m,us,21886,0.00995055236907,"Prime, Samuel Irenæus",The smitten household,,random,0
loc.ark+=13960=t00z7rp24,not,obscure,1868,0,,,2273,0.00412596613128,anonymous6,The San Francisco fairy,,random,0
nyp.33433069354185,not,obscure,1896,1845,m,us,20612,0.00110889682551,"Pitcher, James,",The hermit of Moss Pond,,random,0
loc.ark+=13960=t03x8vs4n,not,obscure,1871,0,,,1194,0.0509775252983,"Wallace, E. D.",England's last queen,,random,0
loc.ark+=13960=t77s85d09,not,obscure,1901,1855,m,us,10155,0.0996915616795,"Dunham, Sam C.",The goldsmith of Nome,,random,0
nyp.33433082171996,not,obscure,1880,1836,m,us,37809,0.00109216069272,"Goddard, Sextus P.","Buds, briars and berries",,random,0
nyp.33433076026321,not,obscure,1846,0,m,us,50891,0.0407999267621,"White, Albert.","Sacred poems, poems of love & romance, humorous and narrative poems",,random,0
nyp.33433075824668,not,obscure,1853,0,m,us,18777,0.00646542154041,"Hagen, John Cole.","Foot-prints of truth; or, Voice of humanity",,random,0
nyp.33433074819172,rev,known,1868,1840,m,us,43095,0.887219000576,"Wright, William Bull,",Highland rambles: a poem,ATL,reviewed,1
nyp.33433074844253,rev,obscure,1905,1876,f,uk,13496,0.997050825602,"Clifford, Ethel.",Love's journey,FR,reviewed,1
uc1.b182492,not,obscure,1893,1822,m,us,15885,0.00695389721049,"Hale, Edward Everett,",For fifty years;,,random,0
njp.32101066457894,not,obscure,1871,1834,f,us,29268,0.00230903764511,"Cooke, Belle W.",Tears and victory,,random,0
inu.32000000641847,rev,known,1880,1834,m,uk,29847,0.999391312842,"Thomson, James,",The city of dreadful night,FR,reviewed,1
loc.ark+=13960=t91846423,not,obscure,1901,1876,m,us,7938,0.0594504290826,"Smith, Robinson,",The soul-at-arms and other poems,,random,0
loc.ark+=13960=t5t72zr45,not,obscure,1879,1863,f,us,7636,0.999634371275,"Eastman, Elaine Goodale,",In Berkshire with the wild flowers,,random,0
nyp.33433082128426,not,obscure,1893,1867,m,us,31791,0.0194198775744,"Currie, George G.",How I once felt,,random,0
uc1.b273058,not,obscure,1878,1825,m,us,30109,0.000898693030946,"Poston, Charles D.",Apache-land,,random,0
hvd.hx5ei3,not,obscure,1842,1787,m,us,44315,1.15286173894e-05,"Foster, Nathan Lanesford,",The last of his family;,,random,0
nyp.33433066640792,rev,known,1870,1830,f,us,18900,0.999017931902,"Jackson, Helen Hunt,",Verses,ATL,reviewed,1
loc.ark+=13960=t5fb5nd8n,not,obscure,1887,1819,m,us,94887,0.001069637888,"Paxton, W. M.",Poems,,random,0
loc.ark+=13960=t9f48bc94,not,obscure,1882,0,f,,102305,1.8942690247e-06,"Seibert, John.",The morning star,,random,0
mdp.39015063937810,not,obscure,1871,1851,m,uk,32972,0.482262726401,"Mackay, Eric,",Love letters of a violinist,,random,0
dul1.ark+=13960=t84j19z0d,not,obscure,1861,1834,m,us,1684,0.00215974250912,"Mangum, A. W.",The holy shield,,random,0
njp.32101068138765,rev,known,1844,1806,f,uk,37594,0.998554280743,"Browning, Elizabeth Barrett,",A drama of exile,WR,"Norton, in-set",1
uc2.ark+=13960=t5gb1xt7n,not,obscure,1905,1863,m,us,6642,0.143943839711,"Herford, Oliver,",The fairy godmother-in-law,,random,0
nnc1.50196709,rev,known,1855,1815,m,uk,16716,0.998503867814,"Boner, Charles,",Cain,WR,reviewed,1
uc1.b166356,not,obscure,1866,1822,m,uk,78492,0.793722753112,"Leighton, Robert,",Poems,,random,0
uc2.ark+=13960=t0ks6pb4z,not,obscure,1824,1799,m,uk,16767,0.015366934883,"Deacon, William Frederick,",Warreniana,,random,0
mdp.39015039355337,rev,known,1831,1803,m,uk,68708,0.976181151613,"Lytton, Edward Bulwer Lytton,",The Siamese twins,ER,reviewed,1
nyp.33433082209861,not,obscure,1915,1888,m,us,3624,0.000436932701369,"Emmons, Earl H.,",Redskin rimes,,random,0
uc2.ark+=13960=t7jq10136,rev,known,1831,1774,m,uk,32273,0.0223856104443,"Jones, John,",Attempts in verse,ER,reviewed,1
uc2.ark+=13960=t1td9p63g,not,obscure,1912,1853,m,us,18229,0.302000115001,"Peterson, Edmund Deacon.","Eros, and other poems",,random,0
loc.ark+=13960=t8df7d08p,rev,known,1893,1856,m,us,13366,0.941128180175,"Hayne, William Hamilton,",Sylvan lyrics and other verses,ATL,reviewed,1
hvd.32044077933034,rev,known,1833,1793,m,uk,18243,0.0634824971932,"Lyte, Henry Francis,",Poems,ER,reviewed,1
hvd.hwpnml,rev,known,1828,1788,m,uk,52274,0.881763553036,"Atherstone, Edwin,",The fall of Nineveh;,ER,reviewed,1
loc.ark+=13960=t4nk3w12z,rev,known,1886,1855,m,us,24523,0.921465141525,"Adams, Oscar Fay,",Post-laureate idyls,ATL,reviewed,1
dul1.ark+=13960=t75t4h116,rev,known,1867,1822,m,uk,30155,0.993645826952,"Arnold, Matthew,",New poems,FR,"Norton, in-set",1
loc.ark+=13960=t6rx9vf7j,not,obscure,1913,0,,,10467,9.07632531194e-06,"Courtney, T. Alcliffe.",Songs of love,,random,0
uc2.ark+=13960=t3kw59z20,rev,known,1902,1865,m,us,11385,0.968877626797,"Cawein, Madison Julius,",A voice on the wind,ATL,reviewed,1
uc2.ark+=13960=t42r3t80r,rev,known,1873,1830,m,uk,18253,0.00152199075773,"Brown, T. E.",Betsy Lee,ATL,reviewed,1
uc2.ark+=13960=t57d2tm7m,rev,known,1819,1793,f,uk,29118,0.0621528770563,"Hemans,",Tales and historic scenes in verse,QR,"Norton, in-set",1
uc2.ark+=13960=t5w66g25p,not,obscure,1880,1808,m,uk,56508,0.691280509365,"Turner, Charles Tennyson,","Collected sonnets, old and new",,random,0
uc2.ark+=13960=t80k27j8j,rev,known,1917,1888,m,us,4392,0.99975222952,"Eliot, T. S.",Prufrock and other observations,EGO,"Norton, in-set",1
mdp.39015051363565,rev,known,1869,1812,m,uk,86893,0.973584645305,"Browning, Robert,",The ring and the book,FR,"Norton, in-set",1
uc1.b166039,rev,known,1880,1833,m,uk,13840,0.996783062742,"Morris, Lewis,",The ode of life,ATL,reviewed,1
mdp.39015059421811,rev,known,1872,1809,m,uk,14473,0.92462674776,"Hake, Thomas Gordon,",Parables & tales,FR,reviewed,1
uc1.b3311873,not,obscure,1830,1780,m,uk,21202,0.999695579019,"Croly, George,",The poetical works of the Rev. George Croly,,random,0
nyp.33433074858238,rev,known,1851,1806,f,uk,48423,0.997985138467,"Browning, Elizabeth Barrett,","Prometheus bound, and other poems;",QR,"Norton, in-set",1
nyp.33433074899802,not,obscure,1833,1784,m,uk,22135,0.997293109836,"Kenyon, John,",Rhymed plea for tolerance,,random,0
njp.32101065604579,not,obscure,1820,0,f,uk,6936,0.997856688809,"Woodcock, Henry,",Laura,,random,0
uc1.b165755,not,obscure,1881,1863,f,us,22328,0.993258165107,"Eastman, Elaine Goodale,",All round the year,,random,0
njp.32101032484253,not,obscure,1865,1844,m,us,4322,0.0150457683757,"Birdseye, George W.,",Woman and the war,,random,0
uc1.b167470,rev,known,1853,1832,m,uk,26857,0.592970866989,"Arnold, Edwin,","Poems, narrative and lyrical",WR,reviewed,1
mdp.39015065250162,rev,known,1905,1875,f,us,26207,0.918473126142,"Branch, Anna Hempstead,","The shoes that danced, and other poems",ATL,reviewed,1
uc2.ark+=13960=t5n877k3f,rev,known,1853,1824,m,uk,64597,0.999814547646,"Dobell, Sydney,",Balder,WR,reviewed,1
nyp.33433076026503,rev,known,1875,1813,m,us,50962,0.873651233476,"Cranch, Christopher Pearse,",The bird and the bell,ATL,reviewed,1
nyp.33433075835557,not,obscure,1864,1829,m,us,100010,0.0168394178615,"Halpine, Charles G.",Poetical works of Charles G. Halpine (Miles O'Reilly),,random,0
mdp.39015063980414,not,obscure,1866,1798,m,uk,39549,0.99891575945,"Henry, James,",Poematia,,random,0
uc2.ark+=13960=t2k64b16p,rev,known,1866,1817,m,us,6470,0.370766626128,"Janvier, Francis De Haes,",Patriotic poems,ATL,reviewed,1
mdp.39015055468584,not,obscure,1880,1846,f,uk,4231,0.189672287866,"Greenaway, Kate,",Under the window;,,random,0
hardywessexpoems1898,addedbecausecanon,known,1898,1840,m,uk,15001,0.908566930928,"Hardy, Thomas",Wessex Poems,,"Norton, added",0
uc1.b173242,rev,known,1825,1793,f,uk,35606,0.997239733858,"Hemans,",The forest sanctuary,ER,"Norton, in-set",1
loc.ark+=13960=t7dr3dz91,not,obscure,1901,1881,f,us,17970,0.00757337200776,"Pickett, Anita Trueman,",Philo-sophia;,,random,0
loc.ark+=13960=t6k07vz1r,not,obscure,1890,0,m,us,906,0.0690031338106,"Stone, Jasper Jay. [from old catalog]",The veteran's qualifications for civil service,,random,0
loc.ark+=13960=t7zk64j0c,rev,known,1904,1860,m,us,9573,0.69782647028,"Sherman, Frank Dempster,",Lyrics of joy,ATL,reviewed,1
