volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
uc2.ark+=13960=t40r9pj9p,not,obscure,1867,0,f,uk,65657,0.000302651278267,"Sawers, Eliza.",Under a cloud,,random,0
uva.x030758864,rev,known,1892,1858,m,us,15012,0.369341263664,"Lüders, Charles Henry,",The dead nymph,ATL,reviewed,1
uc1.b166335,rev,known,1847,1775,m,uk,52107,0.990785047169,"Landor, Walter Savage,",The Hellenics of Walter Savage Landor,ER,reviewed,1
uc2.ark+=13960=t8bg2n21x,rev,known,1889,1861,f,uk,7864,0.986479291105,"Levy, Amy,",A London plane-tree,BM,reviewed,1
njp.32101067646750,rev,known,1864,1835,f,us,16221,0.0749895843077,"Hooper, Lucy Hamilton,",Poems;,ATL,reviewed,1
wu.89098029051,not,obscure,1886,1839,f,us,24996,0.0160377793548,"Henry, S. M. I.",The marble cross,,random,0
nyp.33433004008284,not,obscure,1856,1812,m,us,21886,0.0177604542373,"Prime, Samuel Irenæus",The smitten household,,random,0
loc.ark+=13960=t00z7rp24,not,obscure,1868,0,,,2273,0.0180685178442,anonymous6,The San Francisco fairy,,random,0
nyp.33433069354185,not,obscure,1896,1845,m,us,20612,0.062234489684,"Pitcher, James,",The hermit of Moss Pond,,random,0
loc.ark+=13960=t03x8vs4n,not,obscure,1871,0,,,1194,0.63815851315,"Wallace, E. D.",England's last queen,,random,0
loc.ark+=13960=t77s85d09,not,obscure,1901,1855,m,us,10155,0.0216961341269,"Dunham, Sam C.",The goldsmith of Nome,,random,0
nyp.33433082171996,not,obscure,1880,1836,m,us,37809,0.00246495426927,"Goddard, Sextus P.","Buds, briars and berries",,random,0
nyp.33433076026321,not,obscure,1846,0,m,us,50891,0.0415223430775,"White, Albert.","Sacred poems, poems of love & romance, humorous and narrative poems",,random,0
nyp.33433075824668,not,obscure,1853,0,m,us,18777,0.103375846861,"Hagen, John Cole.","Foot-prints of truth; or, Voice of humanity",,random,0
nyp.33433074819172,rev,known,1868,1840,m,us,43095,0.318841669899,"Wright, William Bull,",Highland rambles: a poem,ATL,reviewed,1
nyp.33433074844253,rev,obscure,1905,1876,f,uk,13496,0.996919316391,"Clifford, Ethel.",Love's journey,FR,reviewed,1
uc1.b182492,not,obscure,1893,1822,m,us,15885,0.0662461370981,"Hale, Edward Everett,",For fifty years;,,random,0
njp.32101066457894,not,obscure,1871,1834,f,us,29268,0.0234493722549,"Cooke, Belle W.",Tears and victory,,random,0
inu.32000000641847,rev,known,1880,1834,m,uk,29847,0.993112871674,"Thomson, James,",The city of dreadful night,FR,reviewed,1
loc.ark+=13960=t91846423,not,obscure,1901,1876,m,us,7938,0.115853324991,"Smith, Robinson,",The soul-at-arms and other poems,,random,0
loc.ark+=13960=t5t72zr45,not,obscure,1879,1863,f,us,7636,0.87942652379,"Eastman, Elaine Goodale,",In Berkshire with the wild flowers,,random,0
nyp.33433082128426,not,obscure,1893,1867,m,us,31791,0.0412143156017,"Currie, George G.",How I once felt,,random,0
uc1.b273058,not,obscure,1878,1825,m,us,30109,0.0157658832434,"Poston, Charles D.",Apache-land,,random,0
hvd.hx5ei3,not,obscure,1842,1787,m,us,44315,0.00191020435569,"Foster, Nathan Lanesford,",The last of his family;,,random,0
nyp.33433066640792,rev,known,1870,1830,f,us,18900,0.999481004023,"Jackson, Helen Hunt,",Verses,ATL,reviewed,1
loc.ark+=13960=t5fb5nd8n,not,obscure,1887,1819,m,us,94887,0.00354035956851,"Paxton, W. M.",Poems,,random,0
loc.ark+=13960=t9f48bc94,not,obscure,1882,0,f,,102305,0.127614665094,"Seibert, John.",The morning star,,random,0
mdp.39015063937810,not,obscure,1871,1851,m,uk,32972,0.349694576034,"Mackay, Eric,",Love letters of a violinist,,random,0
dul1.ark+=13960=t84j19z0d,not,obscure,1861,1834,m,us,1684,0.661810772122,"Mangum, A. W.",The holy shield,,random,0
njp.32101068138765,rev,known,1844,1806,f,uk,37594,0.976999583917,"Browning, Elizabeth Barrett,",A drama of exile,WR,"Norton, in-set",1
uc2.ark+=13960=t5gb1xt7n,not,obscure,1905,1863,m,us,6642,0.884537510199,"Herford, Oliver,",The fairy godmother-in-law,,random,0
nnc1.50196709,rev,known,1855,1815,m,uk,16716,0.861531188815,"Boner, Charles,",Cain,WR,reviewed,1
uc1.b166356,not,obscure,1866,1822,m,uk,78492,0.491483133011,"Leighton, Robert,",Poems,,random,0
uc2.ark+=13960=t0ks6pb4z,not,obscure,1824,1799,m,uk,16767,0.11486344768,"Deacon, William Frederick,",Warreniana,,random,0
mdp.39015039355337,rev,known,1831,1803,m,uk,68708,0.616882993092,"Lytton, Edward Bulwer Lytton,",The Siamese twins,ER,reviewed,1
nyp.33433082209861,not,obscure,1915,1888,m,us,3624,0.586587139152,"Emmons, Earl H.,",Redskin rimes,,random,0
uc2.ark+=13960=t7jq10136,rev,known,1831,1774,m,uk,32273,0.13509520935,"Jones, John,",Attempts in verse,ER,reviewed,1
uc2.ark+=13960=t1td9p63g,not,obscure,1912,1853,m,us,18229,0.0597844055834,"Peterson, Edmund Deacon.","Eros, and other poems",,random,0
loc.ark+=13960=t8df7d08p,rev,known,1893,1856,m,us,13366,0.291509965671,"Hayne, William Hamilton,",Sylvan lyrics and other verses,ATL,reviewed,1
hvd.32044077933034,rev,known,1833,1793,m,uk,18243,0.138981980932,"Lyte, Henry Francis,",Poems,ER,reviewed,1
hvd.hwpnml,rev,known,1828,1788,m,uk,52274,0.716335299786,"Atherstone, Edwin,",The fall of Nineveh;,ER,reviewed,1
loc.ark+=13960=t4nk3w12z,rev,known,1886,1855,m,us,24523,0.803928842746,"Adams, Oscar Fay,",Post-laureate idyls,ATL,reviewed,1
dul1.ark+=13960=t75t4h116,rev,known,1867,1822,m,uk,30155,0.972874880541,"Arnold, Matthew,",New poems,FR,"Norton, in-set",1
loc.ark+=13960=t6rx9vf7j,not,obscure,1913,0,,,10467,0.00242314485215,"Courtney, T. Alcliffe.",Songs of love,,random,0
uc2.ark+=13960=t3kw59z20,rev,known,1902,1865,m,us,11385,0.998228198388,"Cawein, Madison Julius,",A voice on the wind,ATL,reviewed,1
uc2.ark+=13960=t42r3t80r,rev,known,1873,1830,m,uk,18253,0.0108490797291,"Brown, T. E.",Betsy Lee,ATL,reviewed,1
uc2.ark+=13960=t57d2tm7m,rev,known,1819,1793,f,uk,29118,0.200744373849,"Hemans,",Tales and historic scenes in verse,QR,"Norton, in-set",1
uc2.ark+=13960=t5w66g25p,not,obscure,1880,1808,m,uk,56508,0.867410354124,"Turner, Charles Tennyson,","Collected sonnets, old and new",,random,0
uc2.ark+=13960=t80k27j8j,rev,known,1917,1888,m,us,4392,0.997653203136,"Eliot, T. S.",Prufrock and other observations,EGO,"Norton, in-set",1
mdp.39015051363565,rev,known,1869,1812,m,uk,86893,0.892020778017,"Browning, Robert,",The ring and the book,FR,"Norton, in-set",1
uc1.b166039,rev,known,1880,1833,m,uk,13840,0.923569420969,"Morris, Lewis,",The ode of life,ATL,reviewed,1
mdp.39015059421811,rev,known,1872,1809,m,uk,14473,0.834832535721,"Hake, Thomas Gordon,",Parables & tales,FR,reviewed,1
