volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
loc.ark+=13960=t46q2j373,not,obscure,1878,1842,f,us,17485,0.0179496641723,"Jones, Julia Clinton.",Valhalla,,random,0
nyp.33433074846878,rev,known,1849,1812,m,uk,38584,0.977124442911,"Browning, Robert,",Poems,GrM,"Norton, in-set",1
uc2.ark+=13960=t9v121d4v,not,obscure,1869,0,,,15112,0.000404424371915,"Ethelburga, O. S. B.","In coelo quies, and other poems",,random,0
uc1.b255800,not,obscure,1877,0,f,uk,21351,0.0316087042342,"Budge, Jane,",Poems.,,random,0
uc2.ark+=13960=t05x2b429,not,obscure,1821,0,f,uk,30542,0.00247075319462,"Garrington, Eliza.",Spiritual recreations in the chamber of affliction,,random,0
uc2.ark+=13960=t9n29q258,rev,known,1881,1834,f,us,32490,0.638896994537,"Fields, Annie,",Under the olive,ATL,reviewed,1
uc2.ark+=13960=t4kk99f3f,rev,known,1858,1819,m,uk,20714,0.97455063653,"Kingsley, Charles,",Andromeda and other poems,WR,"Norton, in-set",1
mdp.39015048998879,not,obscure,1885,1851,f,us,74286,0.0259464126939,"Hapgood, Isabel Florence,",The epic songs of Russia,,random,0
loc.ark+=13960=t0zp4md92,not,obscure,1863,1818,m,us,31705,0.214640084674,"Peterson, Henry,",Poems,,random,0
nyp.33433074890983,rev,known,1912,1878,m,uk,33874,0.986965483535,"Masefield, John,",The story of a round-house,PMV,reviewed,1
loc.ark+=13960=t7pn9zm6f,not,obscure,1918,1893,m,us,7563,0.00219295120693,"McClure, John Peebles,",Airs and ballads,,random,0
uc2.ark+=13960=t5gb1xt7n,not,obscure,1905,1863,m,us,6642,0.000195973796799,"Herford, Oliver,",The fairy godmother-in-law,,random,0
loc.ark+=13960=t8sb4zz1q,addedbecausecanon,known,1921,1885,m,uk,3549,0.997753503473,"Lawrence, D. H.",Tortoises,,"Norton, added",0
uc2.ark+=13960=t3qv3cf46,not,obscure,1912,1862,m,us,18232,0.123648585763,"Kiser, Samuel E.",The land of little care,,random,0
uc1.b167500,rev,known,1855,1816,m,uk,30552,0.115833764363,"Bailey, Philip James,",The mystic and other poems,ER,reviewed,1
njp.32101068168077,not,obscure,1880,1826,f,uk,85768,0.593088107499,"Craik, Dinah Maria Mulock,",Thirty years,,random,0
nyp.33433074874540,rev,known,1898,1859,m,uk,19544,0.998246634677,"Rhys, Ernest,",Welsh ballads,FR,reviewed,1
hvd.32044010164861,not,obscure,1814,1783,m,uk,39991,0.0401964514551,"Nicholson, William,",[Tales in verse,,random,0
uc2.ark+=13960=t55d8t71f,rev,known,1824,1789,m,uk,23198,0.186326837822,"Conder, Josiah,",Star in the East;,QR,reviewed,1
nyp.33433075742027,rev,known,1887,1854,f,us,17282,0.992666337174,"Thomas, Edith Matilda,",Lyrics and sonnets,ATL,reviewed,1
uc2.ark+=13960=t2h70bw5m,not,obscure,1851,1813,m,us,25699,0.138005702768,"Tuckerman, Henry T.",Poems,,random,0
loc.ark+=13960=t5cc1sf60,not,obscure,1840,0,m,us,4669,0.00439918807183,"Page, Theophilus. [from old catalog]",Heavenly musing;,,random,0
uc2.ark+=13960=t6g160f1q,not,obscure,1881,1806,m,uk,54982,0.00274097243411,"Thomson, David,",Musings among the heather,,random,0
uc2.ark+=13960=t94748994,not,obscure,1917,1888,m,us,18319,0.193175093855,"Wood, Clement,",Glad of earth,,random,0
uc2.ark+=13960=t8x926w5s,not,obscure,1872,1828,m,uk,21489,0.296429204485,"Sawyer, William Kingston,",The legend of Phyllis,,random,0
loc.ark+=13960=t40s0mt4z,rev,known,1914,1860,f,us,25210,0.433120839804,"Monroe, Harriet,",You and I,EGO,reviewed,1
nyp.33433074819172,rev,known,1868,1840,m,us,43095,0.664860703553,"Wright, William Bull,",Highland rambles: a poem,ATL,reviewed,1
uc1.b4382847,rev,known,1891,1856,f,us,11302,0.99983490496,"Reese, Lizette Woodworth,",A handful of lavender,ATL,reviewed,1
uc2.ark+=13960=t5bc3tb51,rev,known,1880,1852,m,us,21677,0.0914043983682,"Peacock, Thomas Brower,",The rhyme of the border war,ATL,reviewed,1
njp.32101067706885,not,obscure,1845,1825,f,uk,12725,0.008441430536,"Bingham, Frances Lydia.","Hubert; or, The orphans of St. Madelaine",,random,0
nyp.33433076020795,not,obscure,1867,0,,,53986,0.0319364997016,"Wentworth, May.",Poetry of the Pacific,,random,0
nyp.33433082209861,not,obscure,1915,1888,m,us,3624,1.3454640977e-05,"Emmons, Earl H.,",Redskin rimes,,random,0
nyp.33433074844253,rev,obscure,1905,1876,f,uk,13496,0.662322516035,"Clifford, Ethel.",Love's journey,FR,reviewed,1
nyp.33433075777346,not,obscure,1845,1784,m,us,70394,0.00772472696029,"Oehlenschläger, Adam Gottlob,",The gods of the North,,random,0
njp.32101074868017,not,obscure,1839,1807,m,us,15325,1.07468394975e-05,"Pratt, Parley P.",The millennium and other poems,,random,0
uc2.ark+=13960=t90865x9t,rev,obscure,1913,1877,m,uk,46670,0.995303446468,"Helston, John.",Aphrodite,PMV,reviewed,1
loc.ark+=13960=t6834m35p,not,obscure,1913,1839,m,us,11181,0.00616816485743,"Raymond, George Lansing,",The mountains about Williamstown,,random,0
mdp.39015063926003,not,obscure,1910,1871,f,us,4231,0.462276673056,"Ranum, Louise Cann,",Dreams,,random,0
uc2.ark+=13960=t6pz52584,rev,known,1880,1809,m,us,13177,0.985232157796,"Holmes, Oliver Wendell,",The iron gate,ATL,"Norton, in-set",1
nyp.33433074858238,rev,known,1851,1806,f,uk,48423,0.995754685318,"Browning, Elizabeth Barrett,","Prometheus bound, and other poems;",QR,"Norton, in-set",1
hvd.hxdamf,not,obscure,1842,1802,m,us,10927,0.00274876362685,"Pierce, Augustus",The rebelliad;,,random,0
loc.ark+=13960=t63494g1k,not,obscure,1907,1876,m,us,4785,1.87552222455e-05,"Creel, George,",Quatrains of Christ,,random,0
uc2.ark+=13960=t3tt4g15h,rev,known,1886,1844,m,uk,17744,0.966919665135,"O'Reilly, John Boyle,",In Bohemia,ATL,reviewed,1
nyp.33433066569025,not,obscure,1914,1864,m,us,4724,0.645557077913,"Scofield, William Bacon.",Verses,,random,0
loc.ark+=13960=t9183w60x,not,obscure,1895,1846,m,us,34447,0.0679250890514,"Savage, Richard,",After many years,,random,0
loc.ark+=13960=t5w671s6k,not,obscure,1861,1835,f,us,42642,0.0450652233612,"Jones, Amanda Theodocia,","Ulah, and other poems",,random,0
hvd.hxdflv,not,obscure,1840,1803,m,us,53687,0.0115643622858,"Brown, J. Newton",Emily,,random,0
loc.ark+=13960=t6543bf6c,rev,known,1894,1862,m,us,11649,0.94082897609,"Rogers, Robert Cameron,",The wind in the clearing,ATL,reviewed,1
nyp.33433069354185,not,obscure,1896,1845,m,us,20612,0.00196525698545,"Pitcher, James,",The hermit of Moss Pond,,random,0
mdp.39015063940111,rev,known,1894,1845,m,uk,14571,0.99749709195,"Lee-Hamilton, Eugene.",Sonnets of the wingless hours,ATL,reviewed,1
loc.ark+=13960=t4pk0vn19,rev,known,1913,1874,m,us,6217,0.101815131216,"Frost, Robert,",A boy's will,PMV,"Norton, in-set",1
uc2.ark+=13960=t8x924t2m,not,obscure,1872,0,,,20344,0.00774078452417,"Harvey, Ellen T. H.",Wilderness and Mount,,random,0
uc2.ark+=13960=t4cn74b90,rev,known,1861,1816,m,uk,41101,0.403605723223,"Maunsell, George Edmond.",Poems,WR,reviewed,1
nnc1.0043351883,rev,known,1820,1787,m,uk,23918,0.98812340658,"Cornwall, Barry,",A Sicilian story,ER,reviewed,1
nyp.33433066644828,not,obscure,1915,1876,m,us,19720,0.0622777815242,"Sanford, J. E.","His one tune, and a few others",,random,0
nyp.33433066636204,rev,known,1871,1837,m,us,48448,0.980897273504,"Miller, Joaquin,",Songs of the Sierras,BM,reviewed,1
loc.ark+=13960=t0dv25v7j,not,obscure,1917,1860,f,us,14890,0.0212111482583,"Reed, Helen Leah,","Memorial Day, and other verse (original and translated)",,random,0
uc1.b4104953,rev,known,1832,1794,m,us,46181,0.347605056362,"Bryant, William Cullen,",Poems,GrM,"Norton, in-set",1
uc2.ark+=13960=t06w96n8w,rev,known,1871,1836,m,us,13548,0.999156378761,"Winter, William,",My witness,ATL,reviewed,1
mdp.39015063947066,not,obscure,1887,1855,m,us,7385,1.02996067747e-05,"O'Hagan, Thomas,",A gate of flowers,,random,0
mdp.39015059421811,rev,known,1872,1809,m,uk,14473,0.974427277174,"Hake, Thomas Gordon,",Parables & tales,FR,reviewed,1
hvd.32044020453569,not,obscure,1824,1781,m,us,10927,0.0236650604457,"Pickering, Henry,",Athens,,random,0
njp.32101067646750,rev,known,1864,1835,f,us,16221,0.952569004954,"Hooper, Lucy Hamilton,",Poems;,ATL,reviewed,1
mdp.39015066062160,rev,known,1896,1859,m,uk,10220,0.953076117848,"Housman, A. E.",A Shropshire lad,FR,"Norton, in-set",1
loc.ark+=13960=t76t19455,not,obscure,1917,1890,m,us,14259,0.00670786437679,"Bachtell, Paul B.",At Lucifer's portals,,random,0
loc.ark+=13960=t03x8vs4n,not,obscure,1871,0,,,1194,2.86442431603e-08,"Wallace, E. D.",England's last queen,,random,0
nyp.33433074961453,not,obscure,1914,0,,,9177,0.0110063324277,"Tolman, Emily.",To a summer cloud,,random,0
uc1.b4100495,rev,known,1915,1880,m,uk,8344,0.425081696689,"Stephens, James,",Songs from the clay,PMV,reviewed,1
loc.ark+=13960=t5fb5nd8n,not,obscure,1887,1819,m,us,94887,7.35222170653e-05,"Paxton, W. M.",Poems,,random,0
uc1.b158350,rev,known,1866,1841,m,uk,47567,0.999790598885,"Buchanan, Robert Williams,",London poems,FR,reviewed,1
uc2.ark+=13960=t9f47r02d,not,obscure,1868,1850,m,uk,7979,0.172469819078,"Earle, John Charles,",Maximilian,,random,0
uc1.b182470,not,obscure,1833,1813,m,uk,17902,0.325323729517,"Graham, John,",A vision of fair spirits,,random,0
uc2.ark+=13960=t4pk0c98d,rev,known,1872,1811,m,uk,117966,0.927738011964,"Domett, Alfred,",Ranolf and Amohia,FR,reviewed,1
uc2.ark+=13960=t9959d062,rev,known,1869,1819,m,us,38194,0.992991874567,"Lowell, James Russell,",Under the willows,FR,"Norton, in-set",1
uc2.ark+=13960=t0tq5ww75,rev,known,1874,1803,m,uk,44904,0.727885179763,"Lytton, Edward Robert Bulwer Lytton,",Fables in song,FR,reviewed,1
uc2.ark+=13960=t87h1kw4b,rev,known,1896,1867,m,uk,11226,0.439321638083,"AE,",The earth breath and other poems,FR,reviewed,1
nyp.33433076031099,not,obscure,1843,1787,f,us,132134,0.284486022887,"Davidson, Margaret Miller,",Selections from the writings of Mrs. Margaret M. Davidson,,random,0
loc.ark+=13960=t7qn6kz4k,not,obscure,1866,1839,m,us,9974,0.000776135712757,"Crider, Henry M.,",Pedagogics,,random,0
uc2.ark+=13960=t6vx06j62,not,obscure,1873,1849,m,us,39648,0.135031332641,"Saltus, Francis Saltus,",Honey and gall,,random,0
uc1.b4101575,rev,known,1915,1885,m,us,14720,0.956689683261,"Percy, William Alexander,",Sappho in Levkas,PMV,reviewed,1
uc1.b325378,not,obscure,1881,1836,m,us,36809,0.0333513821516,"Gordon, Hanford Lennox,",Legends of the Northwest,,random,0
uc1.b166346,not,obscure,1837,1752,m,uk,39479,0.00657120473371,"Llwyd, Richard,","The poetical works of Richard Llwyd, the Bard of Snowdon",,random,0
loc.ark+=13960=t3rv14c6x,not,obscure,1878,1837,m,us,20331,0.0845915918572,"Murphy, John Albert,",Cosmostoria,,random,0
uc2.ark+=13960=t2k64b16p,rev,known,1866,1817,m,us,6470,0.913599020108,"Janvier, Francis De Haes,",Patriotic poems,ATL,reviewed,1
mdp.39015023542395,rev,known,1840,1762,f,uk,54405,0.960002374063,"Baillie, Joanna,",Fugitive verses,QR,"Norton, in-set",1
nyp.33433066650874,rev,known,1912,1876,m,us,22359,0.989843438691,"Leonard, William Ellery,",The vaunt of man;,PMV,reviewed,1
mdp.39015031228516,rev,known,1907,1871,m,uk,9761,0.877778195998,"Davies, W. H.",New poems,FR,reviewed,1
loc.ark+=13960=t8cg05x2c,rev,known,1867,1803,m,us,6236,0.999150417954,"Calvert, George Henry,",Ellen: a poem for the times,ATL,reviewed,1
hvd.hnnzqj,rev,known,1835,1810,m,uk,21608,0.263536640424,"Alford, Henry,",The school of the heart,ER,reviewed,1
uc2.ark+=13960=t0vq2xh3w,not,obscure,1869,1841,m,uk,22494,0.016404002711,"Ranking, Boyd Montgomerie Maurice,",Poems,,random,0
uc2.ark+=13960=t5p848b89,not,obscure,1914,1828,m,uk,7897,0.309398738437,"Bonus, John,",Thoughts in verse for my friends,,random,0
uc2.ark+=13960=t9v12890g,rev,known,1857,1821,m,uk,14764,0.532537783669,"Locker-Lampson, Frederick,",London lyrics,ATL,reviewed,1
inu.32000000641847,rev,known,1880,1834,m,uk,29847,0.973451616202,"Thomson, James,",The city of dreadful night,FR,reviewed,1
dul1.ark+=13960=t5fb5xg2z,rev,known,1855,1822,m,uk,27506,0.999728751553,"Arnold, Matthew,",Poems,ER,"Norton, in-set",1
uc1.$b439794,rev,known,1914,1886,f,us,7453,0.999646100606,"Kilmer, Joyce,",Trees,PMV,reviewed,1
uc2.ark+=13960=t8v984f2b,rev,known,1837,1806,f,uk,22492,0.957112856298,"Stuart-Wortley, Emmeline,",Fragments and fancies,QR,reviewed,1
nnc1.cu54856230,not,obscure,1912,1836,m,us,18723,0.019160048078,"Gladden, Washington,","Ultima veritas, and other verses",,random,0
mdp.39015019808495,rev,known,1862,1828,m,uk,12224,0.957156393143,"Meredith, George,",Modern Love,WR,"Norton, in-set",1
mdp.39015030050648,rev,known,1862,1830,f,uk,52321,0.997491546361,"Rossetti, Christina Georgina,",Goblin market and other poems,WR,"Norton, in-set",1
nyp.33433076031859,not,obscure,1897,1849,m,us,19147,0.0338592707048,"Riley, James Whitcomb,",The poems and prose sketches of James Whitcomb Riley,,random,0
loc.ark+=13960=t3320dh5b,not,obscure,1867,0,,,8828,8.12665421862e-05,"[D'Arusmont, William E. Guthrie] [from old catalog]",The betrothed,,random,0
nyp.33433066644851,rev,known,1916,1878,m,us,16762,0.981505322473,"Sandburg, Carl,",Chicago poems,PMV,"Norton, in-set",1
njp.32101066458066,not,obscure,1845,1805,m,uk,82764,0.626924629098,"Cooper, Thomas,",The purgatory of suicides,,random,0
uc2.ark+=13960=t9959jh8d,rev,known,1847,1800,m,uk,13336,0.707647136034,"Taylor, Henry,","The eve of the conquest, and other poems",ER,reviewed,1
uc1.b274713,rev,known,1874,1831,f,us,15809,0.999992393313,"Perry, Nora,",After the ball,ATL,reviewed,1
uva.x030800890,rev,known,1843,1798,m,uk,20470,0.982432931667,"Moir, D. M.",Domestic verses,BM,reviewed,1
njp.32101067628436,rev,known,1856,1813,m,uk,34606,0.619062654806,"Aytoun, William Edmondstoune,",Bothwell,WR,reviewed,1
uc2.ark+=13960=t7vm4642f,rev,known,1878,1789,f,uk,25298,0.989518952678,"Elliot, Charlotte,",Medusa and other poems,BM,reviewed,1
uc2.ark+=13960=t9f47jv43,rev,known,1820,1793,m,uk,26731,0.909997977108,"Clare, John,",Poems descriptive of rural life and scenery,QR,"Norton, in-set",1
njp.32101067629178,rev,known,1886,1850,m,us,8819,0.969912252239,"Bates, Arlo,",Berries of the brier,ATL,reviewed,1
njp.32101068972833,not,obscure,1831,0,m,uk,66128,0.00257882106985,"Law, James Sylvius.","The wrongs of Ireland historically reviewed, from the invasion to the present time",,random,0
uc2.ark+=13960=t82j69g7s,rev,known,1875,1849,m,us,11060,0.972564363267,"Baker, George Augustus,",Point lace and diamonds,ATL,reviewed,1
loc.ark+=13960=t8gf19n4c,not,obscure,1914,1880,m,us,10849,0.00377161809589,"Stott, Roscoe Gilmore.",The man sings,,random,0
wu.89099921512,not,obscure,1860,1795,m,us,19908,0.000856302343627,"Drake, Joseph Rodman,",The croakers,,random,0
uc2.ark+=13960=t4cn71f36,rev,known,1907,1865,m,uk,22430,0.837392568323,"Ainslie, Douglas,",Mirage,FR,reviewed,1
uc1.b3315106,rev,known,1860,1816,m,us,24231,0.854576959259,"Saxe, John Godfrey,",The money-king,ATL,reviewed,1
njp.32101051387882,not,obscure,1856,0,,uk,9161,0.0722094619366,"Charlesworth, E. G.",Poems,,random,0
loc.ark+=13960=t1zc8cv86,not,obscure,1902,1857,f,us,7994,0.0396273249663,"Van Cleve, Alice Davis. [from old catalog]",The Queen's rosary,,random,0
loc.ark+=13960=t5r78vg3h,rev,obscure,1881,1850,f,us,14744,0.962644592294,"Innsly, Owen,",Love poems and sonnets,ATL,reviewed,1
wu.89098029051,not,obscure,1886,1839,f,us,24996,0.00164849776622,"Henry, S. M. I.",The marble cross,,random,0
loc.ark+=13960=t10p1hx6j,rev,known,1916,1878,m,us,5755,0.999944925371,"Arensberg, Walter,",Idols,PMV,reviewed,1
hvd.hwkq92,rev,known,1830,1808,f,uk,49296,0.9988638947,"Norton, Caroline Sheridan,","The undying one, and other poems",ER,reviewed,1
nyp.33433066626783,rev,known,1890,1835,f,us,19279,0.821915172487,"Moulton, Louise Chandler,",In the garden of dreams,FR,reviewed,1
hvd.32044058223066,rev,known,1833,1796,m,uk,27029,0.941798095967,"Coleridge, Hartley,",Poems,QR,reviewed,1
uva.x030758864,rev,known,1892,1858,m,us,15012,0.977373580481,"Lüders, Charles Henry,",The dead nymph,ATL,reviewed,1
uc2.ark+=13960=t06w9c11h,rev,known,1869,1835,m,uk,10491,0.896938748328,"Garnett, Richard,",Idylls and epigrams,FR,reviewed,1
mdp.39015063931839,rev,known,1912,1873,m,us,5906,0.999953533906,"How, Louis,",The youth replies,PMV,reviewed,1
mdp.39015030719945,rev,known,1912,1884,f,us,19181,0.999964897063,"Widdemer, Margaret.","Factories, poems",PMV,reviewed,1
dul1.ark+=13960=t75t4h116,rev,known,1867,1822,m,uk,30155,0.977067980329,"Arnold, Matthew,",New poems,FR,"Norton, in-set",1
uc1.b155380,rev,known,1867,1834,m,us,23470,0.596253205233,"Arnold, George,",Poems grave and gay,WR,reviewed,1
loc.ark+=13960=t2w38b121,not,obscure,1860,0,,,20274,0.5003971534,"Coutts, W. G. [from old catalog]",The games,,random,0
