volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
loc.ark+=13960=t46q2j373,not,obscure,1878,1842,f,us,17485,5.51594891579e-05,"Jones, Julia Clinton.",Valhalla,,random,0
nyp.33433074846878,rev,known,1849,1812,m,uk,38584,0.99957107304,"Browning, Robert,",Poems,GrM,"Norton, in-set",1
uc2.ark+=13960=t9v121d4v,not,obscure,1869,0,,,15112,1.18906219119e-12,"Ethelburga, O. S. B.","In coelo quies, and other poems",,random,0
uc1.b255800,not,obscure,1877,0,f,uk,21351,9.9971666126e-06,"Budge, Jane,",Poems.,,random,0
uc2.ark+=13960=t05x2b429,not,obscure,1821,0,f,uk,30542,1.09161251074e-09,"Garrington, Eliza.",Spiritual recreations in the chamber of affliction,,random,0
uc2.ark+=13960=t9n29q258,rev,known,1881,1834,f,us,32490,0.983425966902,"Fields, Annie,",Under the olive,ATL,reviewed,1
uc2.ark+=13960=t4kk99f3f,rev,known,1858,1819,m,uk,20714,0.955899665416,"Kingsley, Charles,",Andromeda and other poems,WR,"Norton, in-set",1
mdp.39015048998879,not,obscure,1885,1851,f,us,74286,6.58182919771e-06,"Hapgood, Isabel Florence,",The epic songs of Russia,,random,0
loc.ark+=13960=t0zp4md92,not,obscure,1863,1818,m,us,31705,0.971788353932,"Peterson, Henry,",Poems,,random,0
nyp.33433074890983,rev,known,1912,1878,m,uk,33874,0.999994387149,"Masefield, John,",The story of a round-house,PMV,reviewed,1
loc.ark+=13960=t7pn9zm6f,not,obscure,1918,1893,m,us,7563,1.37039193233e-07,"McClure, John Peebles,",Airs and ballads,,random,0
uc2.ark+=13960=t5gb1xt7n,not,obscure,1905,1863,m,us,6642,3.4221760713e-14,"Herford, Oliver,",The fairy godmother-in-law,,random,0
loc.ark+=13960=t8sb4zz1q,addedbecausecanon,known,1921,1885,m,uk,3549,1.0,"Lawrence, D. H.",Tortoises,,"Norton, added",0
uc2.ark+=13960=t3qv3cf46,not,obscure,1912,1862,m,us,18232,0.993206615844,"Kiser, Samuel E.",The land of little care,,random,0
