volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
loc.ark+=13960=t46q2j373,not,obscure,1878,1842,f,us,17485,0.00253414601574,"Jones, Julia Clinton.",Valhalla,,random,0
nyp.33433074846878,rev,known,1849,1812,m,uk,38584,0.991954815403,"Browning, Robert,",Poems,GrM,"Norton, in-set",1
uc2.ark+=13960=t9v121d4v,not,obscure,1869,0,,,15112,3.5305306374e-06,"Ethelburga, O. S. B.","In coelo quies, and other poems",,random,0
uc1.b255800,not,obscure,1877,0,f,uk,21351,0.00252524729076,"Budge, Jane,",Poems.,,random,0
uc2.ark+=13960=t05x2b429,not,obscure,1821,0,f,uk,30542,7.49590821391e-05,"Garrington, Eliza.",Spiritual recreations in the chamber of affliction,,random,0
uc2.ark+=13960=t9n29q258,rev,known,1881,1834,f,us,32490,0.791403608994,"Fields, Annie,",Under the olive,ATL,reviewed,1
uc2.ark+=13960=t4kk99f3f,rev,known,1858,1819,m,uk,20714,0.989258825214,"Kingsley, Charles,",Andromeda and other poems,WR,"Norton, in-set",1
mdp.39015048998879,not,obscure,1885,1851,f,us,74286,0.00170499659818,"Hapgood, Isabel Florence,",The epic songs of Russia,,random,0
loc.ark+=13960=t0zp4md92,not,obscure,1863,1818,m,us,31705,0.374672867265,"Peterson, Henry,",Poems,,random,0
nyp.33433074890983,rev,known,1912,1878,m,uk,33874,0.998580036522,"Masefield, John,",The story of a round-house,PMV,reviewed,1
loc.ark+=13960=t7pn9zm6f,not,obscure,1918,1893,m,us,7563,0.000404705536917,"McClure, John Peebles,",Airs and ballads,,random,0
uc2.ark+=13960=t5gb1xt7n,not,obscure,1905,1863,m,us,6642,6.74805766535e-07,"Herford, Oliver,",The fairy godmother-in-law,,random,0
loc.ark+=13960=t8sb4zz1q,addedbecausecanon,known,1921,1885,m,uk,3549,0.999988485484,"Lawrence, D. H.",Tortoises,,"Norton, added",0
uc2.ark+=13960=t3qv3cf46,not,obscure,1912,1862,m,us,18232,0.307890823895,"Kiser, Samuel E.",The land of little care,,random,0
uc1.b167500,rev,known,1855,1816,m,uk,30552,0.06915059453,"Bailey, Philip James,",The mystic and other poems,ER,reviewed,1
njp.32101068168077,not,obscure,1880,1826,f,uk,85768,0.463972694076,"Craik, Dinah Maria Mulock,",Thirty years,,random,0
nyp.33433074874540,rev,known,1898,1859,m,uk,19544,0.999986092216,"Rhys, Ernest,",Welsh ballads,FR,reviewed,1
hvd.32044010164861,not,obscure,1814,1783,m,uk,39991,0.00367101939888,"Nicholson, William,",[Tales in verse,,random,0
uc2.ark+=13960=t55d8t71f,rev,known,1824,1789,m,uk,23198,0.0787642114981,"Conder, Josiah,",Star in the East;,QR,reviewed,1
nyp.33433075742027,rev,known,1887,1854,f,us,17282,0.999475578106,"Thomas, Edith Matilda,",Lyrics and sonnets,ATL,reviewed,1
uc2.ark+=13960=t2h70bw5m,not,obscure,1851,1813,m,us,25699,0.0499943962593,"Tuckerman, Henry T.",Poems,,random,0
loc.ark+=13960=t5cc1sf60,not,obscure,1840,0,m,us,4669,0.000188498543723,"Page, Theophilus. [from old catalog]",Heavenly musing;,,random,0
uc2.ark+=13960=t6g160f1q,not,obscure,1881,1806,m,uk,54982,7.16363768214e-05,"Thomson, David,",Musings among the heather,,random,0
uc2.ark+=13960=t94748994,not,obscure,1917,1888,m,us,18319,0.0876413665829,"Wood, Clement,",Glad of earth,,random,0
uc2.ark+=13960=t8x926w5s,not,obscure,1872,1828,m,uk,21489,0.0312832269614,"Sawyer, William Kingston,",The legend of Phyllis,,random,0
loc.ark+=13960=t40s0mt4z,rev,known,1914,1860,f,us,25210,0.308185294855,"Monroe, Harriet,",You and I,EGO,reviewed,1
nyp.33433074819172,rev,known,1868,1840,m,us,43095,0.440087631145,"Wright, William Bull,",Highland rambles: a poem,ATL,reviewed,1
uc1.b4382847,rev,known,1891,1856,f,us,11302,0.999994901606,"Reese, Lizette Woodworth,",A handful of lavender,ATL,reviewed,1
uc2.ark+=13960=t5bc3tb51,rev,known,1880,1852,m,us,21677,0.0133743481321,"Peacock, Thomas Brower,",The rhyme of the border war,ATL,reviewed,1
njp.32101067706885,not,obscure,1845,1825,f,uk,12725,0.000796431433684,"Bingham, Frances Lydia.","Hubert; or, The orphans of St. Madelaine",,random,0
nyp.33433076020795,not,obscure,1867,0,,,53986,0.00613414370915,"Wentworth, May.",Poetry of the Pacific,,random,0
nyp.33433082209861,not,obscure,1915,1888,m,us,3624,3.08798867721e-07,"Emmons, Earl H.,",Redskin rimes,,random,0
nyp.33433074844253,rev,obscure,1905,1876,f,uk,13496,0.271586900974,"Clifford, Ethel.",Love's journey,FR,reviewed,1
nyp.33433075777346,not,obscure,1845,1784,m,us,70394,0.000162464771942,"Oehlenschläger, Adam Gottlob,",The gods of the North,,random,0
