volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
loc.ark+=13960=t46q2j373,not,obscure,1878,1842,f,us,17485,6.40089071203e-05,"Jones, Julia Clinton.",Valhalla,,random,0
nyp.33433074846878,rev,known,1849,1812,m,uk,38584,0.999759132329,"Browning, Robert,",Poems,GrM,"Norton, in-set",1
uc2.ark+=13960=t9v121d4v,not,obscure,1869,0,,,15112,9.24301515973e-14,"Ethelburga, O. S. B.","In coelo quies, and other poems",,random,0
uc1.b255800,not,obscure,1877,0,f,uk,21351,3.92630761776e-06,"Budge, Jane,",Poems.,,random,0
uc2.ark+=13960=t05x2b429,not,obscure,1821,0,f,uk,30542,2.05614897496e-10,"Garrington, Eliza.",Spiritual recreations in the chamber of affliction,,random,0
uc2.ark+=13960=t9n29q258,rev,known,1881,1834,f,us,32490,0.988625588159,"Fields, Annie,",Under the olive,ATL,reviewed,1
uc2.ark+=13960=t4kk99f3f,rev,known,1858,1819,m,uk,20714,0.940757784668,"Kingsley, Charles,",Andromeda and other poems,WR,"Norton, in-set",1
mdp.39015048998879,not,obscure,1885,1851,f,us,74286,2.83694104408e-06,"Hapgood, Isabel Florence,",The epic songs of Russia,,random,0
loc.ark+=13960=t0zp4md92,not,obscure,1863,1818,m,us,31705,0.983543092224,"Peterson, Henry,",Poems,,random,0
nyp.33433074890983,rev,known,1912,1878,m,uk,33874,0.999997835748,"Masefield, John,",The story of a round-house,PMV,reviewed,1
loc.ark+=13960=t7pn9zm6f,not,obscure,1918,1893,m,us,7563,2.42293174499e-08,"McClure, John Peebles,",Airs and ballads,,random,0
uc2.ark+=13960=t5gb1xt7n,not,obscure,1905,1863,m,us,6642,3.1358270121e-15,"Herford, Oliver,",The fairy godmother-in-law,,random,0
loc.ark+=13960=t8sb4zz1q,addedbecausecanon,known,1921,1885,m,uk,3549,1.0,"Lawrence, D. H.",Tortoises,,"Norton, added",0
uc2.ark+=13960=t3qv3cf46,not,obscure,1912,1862,m,us,18232,0.996331933178,"Kiser, Samuel E.",The land of little care,,random,0
uc1.b167500,rev,known,1855,1816,m,uk,30552,0.00170630611222,"Bailey, Philip James,",The mystic and other poems,ER,reviewed,1
njp.32101068168077,not,obscure,1880,1826,f,uk,85768,0.161124689538,"Craik, Dinah Maria Mulock,",Thirty years,,random,0
nyp.33433074874540,rev,known,1898,1859,m,uk,19544,0.999999999998,"Rhys, Ernest,",Welsh ballads,FR,reviewed,1
hvd.32044010164861,not,obscure,1814,1783,m,uk,39991,1.51221714314e-06,"Nicholson, William,",[Tales in verse,,random,0
uc2.ark+=13960=t55d8t71f,rev,known,1824,1789,m,uk,23198,0.00123353603986,"Conder, Josiah,",Star in the East;,QR,reviewed,1
nyp.33433075742027,rev,known,1887,1854,f,us,17282,0.999999292085,"Thomas, Edith Matilda,",Lyrics and sonnets,ATL,reviewed,1
uc2.ark+=13960=t2h70bw5m,not,obscure,1851,1813,m,us,25699,0.000399637335862,"Tuckerman, Henry T.",Poems,,random,0
loc.ark+=13960=t5cc1sf60,not,obscure,1840,0,m,us,4669,6.21865033475e-09,"Page, Theophilus. [from old catalog]",Heavenly musing;,,random,0
uc2.ark+=13960=t6g160f1q,not,obscure,1881,1806,m,uk,54982,6.41568157378e-12,"Thomson, David,",Musings among the heather,,random,0
uc2.ark+=13960=t94748994,not,obscure,1917,1888,m,us,18319,0.0159823116058,"Wood, Clement,",Glad of earth,,random,0
uc2.ark+=13960=t8x926w5s,not,obscure,1872,1828,m,uk,21489,5.50408678516e-06,"Sawyer, William Kingston,",The legend of Phyllis,,random,0
loc.ark+=13960=t40s0mt4z,rev,known,1914,1860,f,us,25210,0.0718169979696,"Monroe, Harriet,",You and I,EGO,reviewed,1
nyp.33433074819172,rev,known,1868,1840,m,us,43095,0.0591420619467,"Wright, William Bull,",Highland rambles: a poem,ATL,reviewed,1
uc1.b4382847,rev,known,1891,1856,f,us,11302,0.999999998754,"Reese, Lizette Woodworth,",A handful of lavender,ATL,reviewed,1
uc2.ark+=13960=t5bc3tb51,rev,known,1880,1852,m,us,21677,3.28811782198e-06,"Peacock, Thomas Brower,",The rhyme of the border war,ATL,reviewed,1
njp.32101067706885,not,obscure,1845,1825,f,uk,12725,4.70079394119e-06,"Bingham, Frances Lydia.","Hubert; or, The orphans of St. Madelaine",,random,0
nyp.33433076020795,not,obscure,1867,0,,,53986,1.22474111332e-05,"Wentworth, May.",Poetry of the Pacific,,random,0
nyp.33433082209861,not,obscure,1915,1888,m,us,3624,1.21341024485e-09,"Emmons, Earl H.,",Redskin rimes,,random,0
nyp.33433074844253,rev,obscure,1905,1876,f,uk,13496,0.00034343263411,"Clifford, Ethel.",Love's journey,FR,reviewed,1
nyp.33433075777346,not,obscure,1845,1784,m,us,70394,2.08493488884e-11,"Oehlenschläger, Adam Gottlob,",The gods of the North,,random,0
njp.32101074868017,not,obscure,1839,1807,m,us,15325,2.5455834312e-18,"Pratt, Parley P.",The millennium and other poems,,random,0
uc2.ark+=13960=t90865x9t,rev,obscure,1913,1877,m,uk,46670,0.999999994753,"Helston, John.",Aphrodite,PMV,reviewed,1
loc.ark+=13960=t6834m35p,not,obscure,1913,1839,m,us,11181,1.81831486082e-15,"Raymond, George Lansing,",The mountains about Williamstown,,random,0
mdp.39015063926003,not,obscure,1910,1871,f,us,4231,0.993049563963,"Ranum, Louise Cann,",Dreams,,random,0
uc2.ark+=13960=t6pz52584,rev,known,1880,1809,m,us,13177,0.999999462748,"Holmes, Oliver Wendell,",The iron gate,ATL,"Norton, in-set",1
nyp.33433074858238,rev,known,1851,1806,f,uk,48423,0.999999986907,"Browning, Elizabeth Barrett,","Prometheus bound, and other poems;",QR,"Norton, in-set",1
hvd.hxdamf,not,obscure,1842,1802,m,us,10927,1.73092210322e-09,"Pierce, Augustus",The rebelliad;,,random,0
loc.ark+=13960=t63494g1k,not,obscure,1907,1876,m,us,4785,2.01457281871e-23,"Creel, George,",Quatrains of Christ,,random,0
uc2.ark+=13960=t3tt4g15h,rev,known,1886,1844,m,uk,17744,0.999999301689,"O'Reilly, John Boyle,",In Bohemia,ATL,reviewed,1
nyp.33433066569025,not,obscure,1914,1864,m,us,4724,0.999945792748,"Scofield, William Bacon.",Verses,,random,0
loc.ark+=13960=t9183w60x,not,obscure,1895,1846,m,us,34447,0.00998305596525,"Savage, Richard,",After many years,,random,0
loc.ark+=13960=t5w671s6k,not,obscure,1861,1835,f,us,42642,0.000104643946227,"Jones, Amanda Theodocia,","Ulah, and other poems",,random,0
hvd.hxdflv,not,obscure,1840,1803,m,us,53687,2.1319788522e-06,"Brown, J. Newton",Emily,,random,0
loc.ark+=13960=t6543bf6c,rev,known,1894,1862,m,us,11649,0.999042495493,"Rogers, Robert Cameron,",The wind in the clearing,ATL,reviewed,1
nyp.33433069354185,not,obscure,1896,1845,m,us,20612,1.3620796819e-09,"Pitcher, James,",The hermit of Moss Pond,,random,0
mdp.39015063940111,rev,known,1894,1845,m,uk,14571,0.999999989302,"Lee-Hamilton, Eugene.",Sonnets of the wingless hours,ATL,reviewed,1
loc.ark+=13960=t4pk0vn19,rev,known,1913,1874,m,us,6217,6.90528457767e-06,"Frost, Robert,",A boy's will,PMV,"Norton, in-set",1
uc2.ark+=13960=t8x924t2m,not,obscure,1872,0,,,20344,1.28181507875e-06,"Harvey, Ellen T. H.",Wilderness and Mount,,random,0
uc2.ark+=13960=t4cn74b90,rev,known,1861,1816,m,uk,41101,0.00128626750249,"Maunsell, George Edmond.",Poems,WR,reviewed,1
nnc1.0043351883,rev,known,1820,1787,m,uk,23918,0.999985390563,"Cornwall, Barry,",A Sicilian story,ER,reviewed,1
nyp.33433066644828,not,obscure,1915,1876,m,us,19720,0.00582227443258,"Sanford, J. E.","His one tune, and a few others",,random,0
nyp.33433066636204,rev,known,1871,1837,m,us,48448,0.999995656533,"Miller, Joaquin,",Songs of the Sierras,BM,reviewed,1
loc.ark+=13960=t0dv25v7j,not,obscure,1917,1860,f,us,14890,4.53809166895e-07,"Reed, Helen Leah,","Memorial Day, and other verse (original and translated)",,random,0
uc1.b4104953,rev,known,1832,1794,m,us,46181,3.72253300795e-05,"Bryant, William Cullen,",Poems,GrM,"Norton, in-set",1
uc2.ark+=13960=t06w96n8w,rev,known,1871,1836,m,us,13548,1.0,"Winter, William,",My witness,ATL,reviewed,1
mdp.39015063947066,not,obscure,1887,1855,m,us,7385,1.92159797873e-21,"O'Hagan, Thomas,",A gate of flowers,,random,0
mdp.39015059421811,rev,known,1872,1809,m,uk,14473,0.999400194472,"Hake, Thomas Gordon,",Parables & tales,FR,reviewed,1
hvd.32044020453569,not,obscure,1824,1781,m,us,10927,8.05967873288e-13,"Pickering, Henry,",Athens,,random,0
njp.32101067646750,rev,known,1864,1835,f,us,16221,0.999984173895,"Hooper, Lucy Hamilton,",Poems;,ATL,reviewed,1
mdp.39015066062160,rev,known,1896,1859,m,uk,10220,0.999999627965,"Housman, A. E.",A Shropshire lad,FR,"Norton, in-set",1
loc.ark+=13960=t76t19455,not,obscure,1917,1890,m,us,14259,1.60369048235e-10,"Bachtell, Paul B.",At Lucifer's portals,,random,0
loc.ark+=13960=t03x8vs4n,not,obscure,1871,0,,,1194,2.6438938768e-34,"Wallace, E. D.",England's last queen,,random,0
nyp.33433074961453,not,obscure,1914,0,,,9177,1.15459926128e-05,"Tolman, Emily.",To a summer cloud,,random,0
uc1.b4100495,rev,known,1915,1880,m,uk,8344,0.977870277119,"Stephens, James,",Songs from the clay,PMV,reviewed,1
loc.ark+=13960=t5fb5nd8n,not,obscure,1887,1819,m,us,94887,3.65861025954e-14,"Paxton, W. M.",Poems,,random,0
uc1.b158350,rev,known,1866,1841,m,uk,47567,1.0,"Buchanan, Robert Williams,",London poems,FR,reviewed,1
uc2.ark+=13960=t9f47r02d,not,obscure,1868,1850,m,uk,7979,1.06008779921e-05,"Earle, John Charles,",Maximilian,,random,0
uc1.b182470,not,obscure,1833,1813,m,uk,17902,0.582357117168,"Graham, John,",A vision of fair spirits,,random,0
uc2.ark+=13960=t4pk0c98d,rev,known,1872,1811,m,uk,117966,0.988276545683,"Domett, Alfred,",Ranolf and Amohia,FR,reviewed,1
uc2.ark+=13960=t9959d062,rev,known,1869,1819,m,us,38194,0.999999754527,"Lowell, James Russell,",Under the willows,FR,"Norton, in-set",1
uc2.ark+=13960=t0tq5ww75,rev,known,1874,1803,m,uk,44904,0.041173471427,"Lytton, Edward Robert Bulwer Lytton,",Fables in song,FR,reviewed,1
uc2.ark+=13960=t87h1kw4b,rev,known,1896,1867,m,uk,11226,0.033885149759,"AE,",The earth breath and other poems,FR,reviewed,1
nyp.33433076031099,not,obscure,1843,1787,f,us,132134,0.102862019363,"Davidson, Margaret Miller,",Selections from the writings of Mrs. Margaret M. Davidson,,random,0
loc.ark+=13960=t7qn6kz4k,not,obscure,1866,1839,m,us,9974,3.97519380733e-11,"Crider, Henry M.,",Pedagogics,,random,0
uc2.ark+=13960=t6vx06j62,not,obscure,1873,1849,m,us,39648,5.03236019499e-05,"Saltus, Francis Saltus,",Honey and gall,,random,0
uc1.b4101575,rev,known,1915,1885,m,us,14720,0.999685856237,"Percy, William Alexander,",Sappho in Levkas,PMV,reviewed,1
uc1.b325378,not,obscure,1881,1836,m,us,36809,7.81683579282e-08,"Gordon, Hanford Lennox,",Legends of the Northwest,,random,0
uc1.b166346,not,obscure,1837,1752,m,uk,39479,8.06456266333e-09,"Llwyd, Richard,","The poetical works of Richard Llwyd, the Bard of Snowdon",,random,0
loc.ark+=13960=t3rv14c6x,not,obscure,1878,1837,m,us,20331,0.000242987981236,"Murphy, John Albert,",Cosmostoria,,random,0
uc2.ark+=13960=t2k64b16p,rev,known,1866,1817,m,us,6470,0.981904279246,"Janvier, Francis De Haes,",Patriotic poems,ATL,reviewed,1
mdp.39015023542395,rev,known,1840,1762,f,uk,54405,0.998608912809,"Baillie, Joanna,",Fugitive verses,QR,"Norton, in-set",1
nyp.33433066650874,rev,known,1912,1876,m,us,22359,0.999999999683,"Leonard, William Ellery,",The vaunt of man;,PMV,reviewed,1
mdp.39015031228516,rev,known,1907,1871,m,uk,9761,0.384347168067,"Davies, W. H.",New poems,FR,reviewed,1
loc.ark+=13960=t8cg05x2c,rev,known,1867,1803,m,us,6236,0.999999999991,"Calvert, George Henry,",Ellen: a poem for the times,ATL,reviewed,1
hvd.hnnzqj,rev,known,1835,1810,m,uk,21608,1.10618714927e-08,"Alford, Henry,",The school of the heart,ER,reviewed,1
uc2.ark+=13960=t0vq2xh3w,not,obscure,1869,1841,m,uk,22494,3.73191649753e-11,"Ranking, Boyd Montgomerie Maurice,",Poems,,random,0
uc2.ark+=13960=t5p848b89,not,obscure,1914,1828,m,uk,7897,0.0093151805883,"Bonus, John,",Thoughts in verse for my friends,,random,0
uc2.ark+=13960=t9v12890g,rev,known,1857,1821,m,uk,14764,0.971314292249,"Locker-Lampson, Frederick,",London lyrics,ATL,reviewed,1
inu.32000000641847,rev,known,1880,1834,m,uk,29847,0.998142794913,"Thomson, James,",The city of dreadful night,FR,reviewed,1
dul1.ark+=13960=t5fb5xg2z,rev,known,1855,1822,m,uk,27506,1.0,"Arnold, Matthew,",Poems,ER,"Norton, in-set",1
uc1.$b439794,rev,known,1914,1886,f,us,7453,0.999999999939,"Kilmer, Joyce,",Trees,PMV,reviewed,1
uc2.ark+=13960=t8v984f2b,rev,known,1837,1806,f,uk,22492,0.999999986343,"Stuart-Wortley, Emmeline,",Fragments and fancies,QR,reviewed,1
nnc1.cu54856230,not,obscure,1912,1836,m,us,18723,1.23451418535e-07,"Gladden, Washington,","Ultima veritas, and other verses",,random,0
mdp.39015019808495,rev,known,1862,1828,m,uk,12224,0.938874951967,"Meredith, George,",Modern Love,WR,"Norton, in-set",1
mdp.39015030050648,rev,known,1862,1830,f,uk,52321,0.999999987381,"Rossetti, Christina Georgina,",Goblin market and other poems,WR,"Norton, in-set",1
nyp.33433076031859,not,obscure,1897,1849,m,us,19147,5.69739676052e-09,"Riley, James Whitcomb,",The poems and prose sketches of James Whitcomb Riley,,random,0
