volid,reviewed,obscure,pubdate,birthdate,gender,nation,allwords,logistic,author,title,pubname,actually,realclass
loc.ark+=13960=t4nk3w12z,rev,known,1886,1855,m,us,24523,0.76112851481,"Adams, Oscar Fay,",Post-laureate idyls,ATL,reviewed,1
uc2.ark+=13960=t0tq5ww75,rev,known,1874,1803,m,uk,44904,0.705404892972,"Lytton, Edward Robert Bulwer Lytton,",Fables in song,FR,reviewed,1
uc2.ark+=13960=t9p26qv5r,rev,known,1872,1825,f,us,38354,0.552627160971,"Dorr, Julia C. R.",Poems,ATL,reviewed,1
nyp.33433075742266,rev,known,1883,1844,m,us,8610,0.713173666984,"Thompson, Maurice,",Songs of fair weather,ATL,reviewed,1
njp.32101068176153,rev,known,1886,1840,m,uk,50626,0.876280766115,"Carpenter, Henry Bernard,",Liber amoris,ATL,reviewed,1
uc1.32106001957635,rev,known,1872,1809,m,uk,14105,0.850809754961,"Tennyson, Alfred Tennyson,",Gareth and Lynette,FR,"Norton, in-set",1
mdp.39015046406727,rev,known,1899,1865,m,uk,7785,0.977561137553,"Yeats, W. B.",The wind among the reeds,FR,"Norton, in-set",1
uc1.b3345658,rev,obscure,1912,0,f,uk,23102,0.71307880818,"Sweeny, Mildred M' Neal.","Men of no land, and other poems",PMV,reviewed,1
loc.ark+=13960=t0sq9fz3z,rev,known,1843,1795,m,us,40749,0.406049208256,"Percival, James Gates,",Dream of a day,GrM,reviewed,1
uc2.ark+=13960=t1zc7s42g,rev,known,1887,1857,f,us,11670,0.895849057914,"Deland, Margaret Wade Campbell,",Old garden & other verses,ATL,reviewed,1
loc.ark+=13960=t5q81t975,rev,known,1841,1809,m,us,19855,0.424150209103,"Earle, Pliny",Marathon,GrM,reviewed,1
uc2.ark+=13960=t8cf9nt5b,not,obscure,1816,1771,m,uk,2437,0.346805503209,"Montgomery, James,","Verses to the memory of the late Richard Reynolds, of Bristol",,random,0
uc2.ark+=13960=t5h98zx14,rev,known,1912,1874,f,us,14251,0.781584449134,"Lowell, Amy,",A dome of many-colored glass,EGO,"Norton, in-set",1
nnc1.50196709,rev,known,1855,1815,m,uk,16716,0.546800829502,"Boner, Charles,",Cain,WR,reviewed,1
uc2.ark+=13960=t9c53mb7v,rev,known,1900,1869,m,uk,10294,0.667176435707,"Binyon, Laurence,",Odes,FR,reviewed,1
uc2.ark+=13960=t9280b957,rev,obscure,1865,0,,,44630,0.739585754536,"Prideaux, Fanny Ann.",Claudia,WR,reviewed,1
njp.32101068604063,rev,known,1885,1850,m,uk,9070,0.880785679258,"Stevenson, Robert Louis,",A child's garden of verses,FR,reviewed,1
loc.ark+=13960=t6n01p000,not,obscure,1886,1856,m,us,30556,0.200232869897,"Hale, William,",Shore life in song,,random,0
nyp.33433076039506,not,obscure,1912,1858,f,us,10108,0.460836607371,"Adams, Adeline,",Sylvia,,random,0
uc2.ark+=13960=t8v984f2b,rev,known,1837,1806,f,uk,22492,0.602085361105,"Stuart-Wortley, Emmeline,",Fragments and fancies,QR,reviewed,1
hvd.hx5ei3,not,obscure,1842,1787,m,us,44315,0.127967817355,"Foster, Nathan Lanesford,",The last of his family;,,random,0
loc.ark+=13960=t90872358,rev,known,1873,1844,m,uk,32934,0.476671092835,"O'Reilly, John Boyle,",Songs from the southern seas,ATL,reviewed,1
uc2.ark+=13960=t7hq3sh5d,not,obscure,1911,1840,m,us,23143,0.516149626333,"Barnard, William Francis.","The tongues of toil, and other poems",,random,0
njp.32101064713173,not,obscure,1880,1843,m,us,11031,0.424804486808,"Selden, Samuel,",Poems,,random,0
loc.ark+=13960=t1gj02d1m,not,obscure,1854,1807,f,us,39919,0.388323759301,"Hewitt, Mary E.",Poems,,random,0
uc2.ark+=13960=t05x2bh3q,not,obscure,1865,0,,,43754,0.195878740234,anonymous7,Wermigey; or The weir amid the water,,random,0
loc.ark+=13960=t78s5hf3h,not,obscure,1833,1775,f,uk,107985,0.28241920703,"Bulmer, Agnes (Collinson),",Messiah's kingdom,,random,0
loc.ark+=13960=t42r4b17k,not,obscure,1914,1871,f,us,10056,0.296905523511,"Hinckley, Mercy Adeline,",Life-colors,,random,0
